dataset,sample,poisson_ratio,matrix_error,action_error,rayleigh_error,rigid_residual,affine_residual,symmetry_residual,psd_violation,modal_share_1,modal_share_2,modal_share_3,modal_share_4,modal_share_5
parameter hold-out,524,0.36,0.00017243776108868118,0.00018480550546923972,0.0009220370929899446,1.142970440305738e-16,2.5273389926897036e-08,0.0,0.0,0.999987418623477,0.9998465006148165,0.0001513242690987126,1.219464541275625e-05,2.2843671714989606e-06
parameter hold-out,525,0.40,9.621414012200834e-05,0.00010077663152417735,0.0006496286985661412,1.7819258166766494e-16,2.5058088050390923e-08,0.0,0.0,0.9999861356350045,0.998634294279568,0.0013617194961952819,1.4622658254830899e-05,1.5807689336664555e-06
parameter hold-out,526,0.44,2.6985928087542165e-05,2.728074762926034e-05,0.0003476688273049678,2.6553514588305593e-16,2.4973128837579043e-08,0.0,0.0,0.9999840801541655,0.9993336789959837,0.000651403669409266,2.977986196478552e-05,9.300922851311707e-07
parameter hold-out,527,0.46,1.53480290588651e-05,1.1765220611710847e-05,0.00026885474008051815,1.5838012399140923e-16,2.2601893260290904e-08,0.0,0.0,0.9999824972622443,0.9980786746642663,0.0017797925740682245,0.00015880810015395322,6.183740128082688e-07
parameter hold-out,528,0.48,5.808285481923986e-05,4.9668531267385905e-05,0.0015301141362834738,2.175385115189405e-16,2.4640015847508512e-08,0.0,0.0,0.9999801801295541,0.9999314279399869,6.250999813556051e-05,2.562371959661565e-05,3.1074956867565115e-07
parameter hold-out,529,0.49,1.9531953312707732e-05,1.7831082973441505e-05,0.0011049891573258106,6.934669699477363e-16,2.5996891454000967e-08,0.0,0.0,0.9999783609021449,0.9999566747328493,4.192565178888379e-05,2.292527804902488e-05,1.5657780613784463e-07
parameter hold-out,530,0.20,6.427124825702568e-05,8.240115552524748e-05,0.0002581064517206931,1.8386752158449933e-16,1.767810183726905e-08,0.0,0.0,0.9558745611745528,0.9461494813088256,0.04580896391907452,0.0421448278030059,0.010003406908845214
parameter hold-out,531,0.24,0.000124209478214293,0.00011335327665960947,0.0004824468779156771,2.03773904965349e-16,2.756093601951116e-08,0.0,0.0,0.951010672149718,0.9466873039403388,0.04801910859879819,0.04557580245854579,0.008710924932531389
parameter hold-out,532,0.28,0.0001140053370217306,0.00012244999494619513,0.000580450047275398,1.7355173085416857e-16,3.698528687380911e-08,0.0,0.0,0.9463450823025216,0.9429242213937212,0.056660422031010224,0.0467260507099558,0.007371788543378581
parameter hold-out,533,0.32,7.937954503708231e-05,8.797635299946744e-05,0.00047642858048386024,1.5934257730704277e-16,2.566903927201441e-08,0.0,0.0,0.9449331682574441,0.9290038674811358,0.07040506253703177,0.0496967669762809,0.006022464782079737
parameter hold-out,534,0.36,9.316686234560948e-05,8.572559114921597e-05,0.0004459899509407437,1.1115959401092737e-16,2.827944957859904e-08,0.0,0.0,0.942061218404962,0.9028487556158732,0.0948868827608669,0.05563635558132437,0.004685037994159241
parameter hold-out,535,0.40,7.591389766767438e-05,7.071753080623621e-05,0.00044782969871070833,1.566831684933125e-16,2.5315146639334826e-08,0.0,0.0,0.9369015935700954,0.8456460081881899,0.1464367747933599,0.0678094142784732,0.0033657779702935095
parameter hold-out,536,0.44,3.603216531965053e-05,3.2185151398830414e-05,0.0004467779575902445,2.378087716642765e-16,3.054665855964e-08,0.0,0.0,0.9277315274658866,0.6925114482332926,0.28049499526971466,0.09735052604489852,0.002053037460306625
parameter hold-out,537,0.46,3.306293451718321e-05,2.9983103333516454e-05,0.0005318159109016291,2.615441080695778e-16,2.882736204488584e-08,0.0,0.0,0.9201784189801686,0.5291363107436552,0.42074308580303693,0.12858912910554082,0.0013900829944723022
parameter hold-out,538,0.48,2.1728608606768324e-05,2.1241232417929895e-05,0.0004968548209617948,3.9777659415006085e-16,2.254223612070086e-08,0.0,0.0,0.9085837517109034,0.6159818143325093,0.3073251756279734,0.1676192393023858,0.0007116791413097067
parameter hold-out,539,0.49,6.727417092487682e-06,5.86445329658652e-06,0.00026349139634495195,5.070129781863335e-16,3.202111770410975e-08,0.0,0.0,0.8991835377035563,0.7175577153467689,0.20707729884064938,0.17587797505574157,0.00036220544403584937
parameter hold-out,540,0.20,0.00018957344001109162,0.00017286528295668032,0.0007738305100481304,2.1504197872659913e-16,2.728981412645739e-08,0.0,0.0,0.988998152510999,0.9664113468943986,0.0335445887398256,0.00709163359905685,0.003929231635105167
parameter hold-out,541,0.24,9.509718701519028e-05,0.00010108922674329911,0.000547775301430865,2.222365454960193e-16,1.66431125104224e-08,0.0,0.0,0.9885679200185081,0.9619408473173061,0.03803897495742294,0.005982214937984172,0.005467254710968581
parameter hold-out,542,0.28,9.757427931968885e-05,8.904696324286351e-05,0.0004541565727262229,2.450524933729246e-16,3.135097827622677e-08,0.0,0.0,0.9879216967031169,0.9554871486476656,0.04449487117426321,0.007205445961459893,0.004883078288912024
parameter hold-out,543,0.32,0.00015845415732447225,0.00015741634041394132,0.0009748293870319227,1.4264554049695437e-16,2.6879133016484828e-08,0.0,0.0,0.9870019998292545,0.9454916610583806,0.05448111210455694,0.00917545745526129,0.003830725154460109
parameter hold-out,544,0.36,0.00012981527478767035,0.00011901593144981524,0.0009377292934900289,2.2123847038197905e-16,3.3172353246242474e-08,0.0,0.0,0.9856971829321589,0.9283351929647973,0.07164583497851904,0.011476307329283997,0.002848054756813305
parameter hold-out,545,0.40,0.00013280176386012572,0.00010002176511367597,0.001091509058635159,1.2832052809366515e-16,2.5786521019694873e-08,0.0,0.0,0.9837760157706342,0.8938124928765607,0.1062290926995002,0.014338038908629065,0.0019441108582395317
parameter hold-out,546,0.44,9.809143553136529e-05,9.695219832094703e-05,0.0010284107248569982,1.9834472544209979e-16,2.851245975399686e-08,0.0,0.0,0.9809429760647023,0.8044809291739833,0.19542832827685783,0.01832129814289298,0.0011173843189702076
parameter hold-out,547,0.46,8.524541306122466e-05,7.899930972856203e-05,0.0011512930476881302,2.7190101204464587e-16,2.2380021492622566e-08,0.0,0.0,0.9787545977777657,0.698686270177911,0.2996070637599083,0.02263834159731077,0.0007316711015602172
parameter hold-out,548,0.48,5.1199961171487734e-05,4.963425829693184e-05,0.0013120168597672188,1.6576249514306012e-16,1.934701398727087e-08,0.0,0.0,0.9755320471631578,0.5074598349537549,0.48731176974938234,0.029985332178487655,0.0003622340512215302
parameter hold-out,549,0.49,3.809832824567164e-05,3.8058906296163083e-05,0.0018470636981476585,2.1906766014517782e-16,2.2841948052070246e-08,0.0,0.0,0.9725488006005402,0.6116360314496863,0.38839106022613795,0.02806676994817598,0.00018171861420677836
parameter hold-out,550,0.20,0.00010353847427992067,8.965631789884116e-05,0.00045787248045033957,1.5718773513630351e-16,2.878451364002233e-08,0.0,0.0,0.993862166916273,0.961314743059198,0.04318356318709481,0.0015414432421207494,0.00011477140594873427
parameter hold-out,551,0.24,9.487002624066657e-05,0.00011075854073712847,0.0004387473974557551,1.6805152826793707e-16,3.315741395522402e-08,0.0,0.0,0.9943396738006416,0.9561176724795722,0.04777686644538452,0.0016744144199806032,0.0001250413880605376
parameter hold-out,552,0.28,8.87520880838206e-05,0.00010019992569241464,0.00042845998495156417,1.9440270307873385e-16,2.795774702934422e-08,0.0,0.0,0.9947053978634286,0.9447166033858728,0.05862483532410659,0.0018668545200209942,0.0001321008661884567
parameter hold-out,553,0.32,6.804564594869785e-05,6.211507562978756e-05,0.0003300167229375116,1.4406715467146222e-16,2.1805647973123906e-08,0.0,0.0,0.9949665174763358,0.9172927182418631,0.08548043154756721,0.002175634515849434,0.00013276887113615845
parameter hold-out,554,0.36,6.300554098715321e-05,6.574380071430277e-05,0.0006012006269575957,1.1205753762560679e-16,2.820706186556319e-08,0.0,0.0,0.9951186723135736,0.8306096073780042,0.17141344850011678,0.0027635122472203914,0.0001244890154281239
parameter hold-out,555,0.40,4.323884009572849e-05,4.0898632620654924e-05,0.0004801174178059065,1.5163855682626617e-16,2.887755742921899e-08,0.0,0.0,0.9951371930254108,0.520027412368401,0.48034457216779913,0.004335172302745864,0.00010545808018371827
parameter hold-out,556,0.44,5.259284005109006e-05,4.0958726492091417e-05,0.0007735292771234986,1.0570452089116243e-16,2.889351189242797e-08,0.0,0.0,0.9950020324866782,0.8932896625748549,0.09622692831638976,0.015352369784891838,7.433408636232962e-05
parameter hold-out,557,0.46,4.092229900088431e-05,3.511253887047563e-05,0.0005821520052580867,1.2078705770917093e-16,2.8338072669539385e-08,0.0,0.0,0.994808834010434,0.7888357703830898,0.17229880128772238,0.04384895408715795,5.376930048207664e-05
parameter hold-out,558,0.48,3.0937113117469844e-05,2.9811662559691274e-05,0.0006915713214876277,3.091378850928043e-16,2.736810671069097e-08,0.0,0.0,0.9944479038266352,0.9599185221626971,0.022975226129313724,0.022580234404672675,2.931128525858402e-05
parameter hold-out,559,0.49,1.8226997990490047e-05,1.6473281344176254e-05,0.0007946029252513609,4.727622783092289e-16,2.76184701653988e-08,0.0,0.0,0.9940512815993922,0.980025578377609,0.016963706606768186,0.008925858029510314,1.539722008130041e-05
parameter hold-out,560,0.20,0.00012800958285001497,0.0001490636739702794,0.0007373165526044151,2.1607681678295266e-16,3.38015031686595e-08,0.0,0.0,0.9944424834211343,0.9628403028899105,0.03260049855356204,0.006303856882535486,0.003834701645878745
parameter hold-out,561,0.24,0.00011061733173831091,0.00012867880869538764,0.0006980388966529267,2.355136875692473e-16,3.036310029777061e-08,0.0,0.0,0.9943965257852726,0.9626900282898503,0.032737084617394406,0.006779746815760302,0.0034077638865864096
parameter hold-out,562,0.28,6.442337545049219e-05,7.016828270060156e-05,0.0002632163257231698,8.69018418408676e-17,3.0261873798183954e-08,0.0,0.0,0.9942868800889729,0.9670819839872198,0.028113064279600346,0.007561091992944709,0.0029417885593870322
parameter hold-out,563,0.32,0.00010946918051292421,0.00010980142910442078,0.000540797771660194,9.772970362348527e-17,4.298580479070929e-08,0.0,0.0,0.994109851560405,0.9728366853931132,0.021424935708387167,0.00915376749281134,0.002448021107298818
parameter hold-out,564,0.36,7.824636866677457e-05,8.381561334329255e-05,0.0007734831377092597,2.2072084094141328e-16,3.3638643483879155e-08,0.0,0.0,0.9938512158189879,0.9750476919387618,0.014923692622878354,0.014228812830847566,0.001936696003001984
parameter hold-out,565,0.40,0.00016039255150149576,0.00014817898206469614,0.0009022552744927683,2.4967297710470725e-16,3.193606741342317e-08,0.0,0.0,0.9934765289899661,0.9130247983358787,0.08251210218294099,0.009663414216995016,0.001412852937007789
parameter hold-out,566,0.44,0.00010492873346276841,9.785260154797696e-05,0.0009755293358461156,1.7904652238379167e-16,3.777950910155596e-08,0.0,0.0,0.9929259994618141,0.9737046986615316,0.026703053498924153,0.005832418684937268,0.0008729454113834064
parameter hold-out,567,0.46,3.615238868969147e-05,3.538098584009532e-05,0.00048003595023870637,2.027546445558072e-16,2.984971720584717e-08,0.0,0.0,0.9925241690999165,0.9895351354945666,0.012957827653059403,0.004386821967659294,0.0005941039227483521
parameter hold-out,568,0.48,1.9989309300982834e-05,1.9712967894923254e-05,0.0003848145313233019,2.4705757577458154e-16,2.1513571999451724e-08,0.0,0.0,0.9943136210036855,0.9919628767344099,0.01020824505080448,0.003209166063509252,0.000305698572853436
parameter hold-out,569,0.49,1.1687984179840599e-05,1.1587757222640029e-05,0.0005305696052738774,6.279437393657125e-16,3.013386644710755e-08,0.0,0.0,0.99572356284071,0.9915211526064626,0.009893675007660632,0.0026961275928713076,0.00015593725892149878
parameter hold-out,570,0.20,0.00014783714477964295,0.00019820058397747016,0.0006087351894119385,2.001477653436467e-16,2.9730976166506305e-08,0.0,0.0,0.9110600646102063,0.9086123323190778,0.07935248139989921,0.0671337288915731,0.03376318271218228
parameter hold-out,571,0.24,0.00017424727844555563,0.00022557898059770597,0.0007418899111097384,2.240762038268881e-16,2.0663106615847876e-08,0.0,0.0,0.9079708487781137,0.9011449622378139,0.08545880726805385,0.07868135604272926,0.026625271099073502
parameter hold-out,572,0.28,0.000213317613383925,0.00026027866661538585,0.0009572933341234924,1.5586319163443805e-16,2.2510919853148978e-08,0.0,0.0,0.9025991332969405,0.8909128030178597,0.0935481437497195,0.09193526886107882,0.0207911445508617
parameter hold-out,573,0.32,0.00020882432144501652,0.0002309853973956453,0.0009927898309381512,2.2109346859486565e-16,2.121124042217809e-08,0.0,0.0,0.8941506319474708,0.8762732740598488,0.10799858202618766,0.10539149071183401,0.015900194921126664
parameter hold-out,574,0.36,0.00012357191257848327,0.00010315311209920384,0.0005541382144101572,1.756923495410947e-16,2.249289612872745e-08,0.0,0.0,0.8811076649963157,0.8541299992126066,0.13234091133726017,0.12047483803987025,0.01170324813504673
parameter hold-out,575,0.40,0.00010123153382091189,0.00010451322671260227,0.0007717879178865612,1.9914934547301062e-16,2.5959372220845567e-08,0.0,0.0,0.8603115941012569,0.8180387590835924,0.1767570436383381,0.13673461642424228,0.008014560955929543
parameter hold-out,576,0.44,4.688089258628516e-05,4.680374223685822e-05,0.0005096047522579776,1.8475732002673017e-16,2.30420424072078e-08,0.0,0.0,0.8249405960203281,0.7537952352599377,0.2429035435833058,0.17355599754014298,0.004680067980662449
parameter hold-out,577,0.46,5.349317914637593e-05,5.399344869549201e-05,0.0007802676092027819,1.6635246821340932e-16,2.2180438652764182e-08,0.0,0.0,0.7963220366492892,0.7013765308617449,0.2960650257095453,0.20282132122267982,0.0031025389923145636
parameter hold-out,578,0.48,3.170324656425916e-05,2.319075975504476e-05,0.0007009127754979292,1.8956408894768598e-16,2.067036863888231e-08,0.0,0.0,0.7533682599948242,0.6258921766854079,0.37323477187034704,0.2464947493556825,0.0015573064005767697
parameter hold-out,579,0.49,6.7359738678553285e-06,4.773230251498936e-06,0.0002873318871790055,2.004911556036204e-16,2.1650967870778056e-08,0.0,0.0,0.7204428699894628,0.5725704755526098,0.42671341110892425,0.27948625231917035,0.000784445882032965
parameter hold-out,580,0.20,0.00015289185686960952,0.0001368036883747697,0.0005974192171767411,1.1692882147752282e-16,3.1954761919256665e-08,0.0,0.0,0.9967304998208791,0.9805362510681294,0.014726145567067262,0.006723082984367053,0.0012961508847976152
parameter hold-out,581,0.24,0.00014322244150084568,0.00012260599573239137,0.0006032948194684203,1.0020328317917685e-16,3.4927877795778385e-08,0.0,0.0,0.9965257308948257,0.9796385993997846,0.01507087837295883,0.007629505671962806,0.0011473013587854476
parameter hold-out,582,0.28,0.00011528262481679892,0.00010859298664373322,0.0006176944863910361,1.836046818840501e-16,2.5677403426305444e-08,0.0,0.0,0.9962699454012616,0.9776563439776935,0.01614252002053451,0.008952091839535666,0.0009889557408958912
parameter hold-out,583,0.32,8.636270605135373e-05,8.052312088556518e-05,0.000545631360163983,1.5080548951104153e-16,3.242898258179692e-08,0.0,0.0,0.9959414287045205,0.973736816872727,0.018463301646320315,0.011044548832299307,0.0008235539220950112
parameter hold-out,584,0.36,6.564395033341657e-05,5.592377749482056e-05,0.00036168212374763497,1.4463353572189125e-16,2.989525540736549e-08,0.0,0.0,0.9955012515795042,0.9655445022769726,0.02353150332156019,0.014788545351456807,0.0006529405825193243
parameter hold-out,585,0.40,7.908011908922299e-05,6.236070813960601e-05,0.0005937811175292125,2.354364657349855e-16,2.874937139382356e-08,0.0,0.0,0.9948716409431301,0.9444130172566415,0.03725080574875063,0.02303011144020274,0.0004778096657319837
parameter hold-out,586,0.44,3.0410188595442813e-05,2.688270062789765e-05,0.00028944476607760644,2.2910270619383914e-16,1.574910718011091e-08,0.0,0.0,0.9939389226551081,0.8499419487141558,0.10544432764309063,0.05044592250940076,0.00029679496119929666
parameter hold-out,587,0.46,2.873614770713294e-05,2.3767154576650404e-05,0.0005898393371535056,1.9066478564421384e-16,2.4727241978183834e-08,0.0,0.0,0.9932206405779261,0.6136872067951166,0.29171025528266886,0.10130070963146803,0.00020283647228606688
parameter hold-out,588,0.48,1.5683157529406883e-05,1.560041888661194e-05,0.00044862139620536226,3.747820477809587e-16,2.4171107134796214e-08,0.0,0.0,0.9921515074972863,0.5259200766720993,0.3081788327957719,0.17386339860124847,0.00010498346658737207
parameter hold-out,589,0.49,1.4893623681994885e-05,1.4025870619285471e-05,0.0007581370828123322,4.632322596135609e-16,2.822836046971841e-08,0.0,0.0,0.9911845636260147,0.56473115357462,0.36394250397513034,0.08039251593349724,5.3789872600004104e-05
parameter hold-out,590,0.20,7.971972262454767e-05,7.521637226553233e-05,0.0003099377199754339,1.2491119499555065e-16,3.5916971124789305e-08,0.0,0.0,0.9975954521101548,0.9910304009821992,0.009245438558491333,0.0018426754720293308,0.00028783464706131094
parameter hold-out,591,0.24,5.887778645314802e-05,6.873336269884121e-05,0.00027569920155368327,1.7171159962383468e-16,2.944066897044057e-08,0.0,0.0,0.9976662447845921,0.99056566619772,0.009326597342837351,0.0021775801933314465,0.0002675967058349102
parameter hold-out,592,0.28,4.62594030461711e-05,5.0676558582575194e-05,0.00021354160815456494,1.6814026252581906e-16,1.8209649953983837e-08,0.0,0.0,0.9977019027991407,0.9888484438759427,0.01050985378224825,0.0027023989085630667,0.00024249808650775778
